,order_item_id,order_id,calendar_id,delivery_id,customer_id,promotion_id,order_number,status,payment_method,product_id,amount_without_vat,cost_without_vat,discount_without_vat,gross_profit_without_vat
8778,8779,1365,82,2,20,6.0,ORD_1365,In transit,Cash,44,91,27,9.1,54.900000000000006
8779,8780,1365,82,2,20,6.0,ORD_1365,In transit,Cash,90,73,23,7.300000000000001,42.7
8780,8781,1365,82,2,20,6.0,ORD_1365,In transit,Cash,51,67,29,6.7,31.299999999999997
8781,8782,1365,82,2,20,6.0,ORD_1365,In transit,Cash,18,44,6,4.4,33.6
8782,8783,1365,82,2,20,6.0,ORD_1365,In transit,Cash,83,73,6,7.300000000000001,59.7
8783,8784,1365,82,2,20,6.0,ORD_1365,In transit,Cash,10,96,23,9.600000000000001,63.400000000000006
8784,8785,1365,82,2,20,6.0,ORD_1365,In transit,Cash,14,96,4,9.600000000000001,82.4
8785,8786,1366,287,74,16,,ORD_1366,Delivered,Cash,10,96,23,0.0,73.0
8786,8787,1366,287,74,16,,ORD_1366,Delivered,Cash,55,47,15,0.0,32.0
8787,8788,1366,287,74,16,,ORD_1366,Delivered,Cash,54,80,30,0.0,50.0
8788,8789,1367,656,10,27,,ORD_1367,In transit,Debit card,19,46,27,0.0,19.0
8789,8790,1367,656,10,27,,ORD_1367,In transit,Debit card,83,73,6,0.0,67.0
8790,8791,1367,656,10,27,,ORD_1367,In transit,Debit card,61,63,4,0.0,59.0
8791,8792,1368,371,78,25,,ORD_1368,Info received,Electronic bank transfer,3,35,18,0.0,17.0
8792,8793,1368,371,78,25,,ORD_1368,Info received,Electronic bank transfer,41,68,2,0.0,66.0
8793,8794,1369,271,8,57,,ORD_1369,Inbound,Debit card,92,30,18,0.0,12.0
8794,8795,1369,271,8,57,,ORD_1369,Inbound,Debit card,85,27,21,0.0,6.0
8795,8796,1369,271,8,57,,ORD_1369,Inbound,Debit card,67,58,9,0.0,49.0
8796,8797,1369,271,8,57,,ORD_1369,Inbound,Debit card,18,44,6,0.0,38.0
8797,8798,1369,271,8,57,,ORD_1369,Inbound,Debit card,48,90,21,0.0,69.0
8798,8799,1369,271,8,57,,ORD_1369,Inbound,Debit card,30,52,18,0.0,34.0
8799,8800,1369,271,8,57,,ORD_1369,Inbound,Debit card,97,45,10,0.0,35.0
8800,8801,1369,271,8,57,,ORD_1369,Inbound,Debit card,83,73,6,0.0,67.0
8801,8802,1370,582,86,46,,ORD_1370,Inbound,Debit card,35,63,6,0.0,57.0
8802,8803,1370,582,86,46,,ORD_1370,Inbound,Debit card,44,91,27,0.0,64.0
8803,8804,1370,582,86,46,,ORD_1370,Inbound,Debit card,87,79,8,0.0,71.0
8804,8805,1370,582,86,46,,ORD_1370,Inbound,Debit card,66,68,2,0.0,66.0
8805,8806,1370,582,86,46,,ORD_1370,Inbound,Debit card,30,52,18,0.0,34.0
8806,8807,1370,582,86,46,,ORD_1370,Inbound,Debit card,90,73,23,0.0,50.0
8807,8808,1371,204,30,82,,ORD_1371,In transit,Cash,44,91,27,0.0,64.0
8808,8809,1371,204,30,82,,ORD_1371,In transit,Cash,76,83,12,0.0,71.0
8809,8810,1371,204,30,82,,ORD_1371,In transit,Cash,68,99,6,0.0,93.0
8810,8811,1371,204,30,82,,ORD_1371,In transit,Cash,72,46,19,0.0,27.0
8811,8812,1371,204,30,82,,ORD_1371,In transit,Cash,87,79,8,0.0,71.0
8812,8813,1371,204,30,82,,ORD_1371,In transit,Cash,27,48,15,0.0,33.0
8813,8814,1371,204,30,82,,ORD_1371,In transit,Cash,7,81,2,0.0,79.0
8814,8815,1371,204,30,82,,ORD_1371,In transit,Cash,89,40,15,0.0,25.0
8815,8816,1371,204,30,82,,ORD_1371,In transit,Cash,28,32,28,0.0,4.0
8816,8817,1371,204,30,82,,ORD_1371,In transit,Cash,49,38,15,0.0,23.0
8817,8818,1372,714,99,89,,ORD_1372,Inbound,Electronic bank transfer,99,36,23,0.0,13.0
8818,8819,1372,714,99,89,,ORD_1372,Inbound,Electronic bank transfer,77,20,18,0.0,2.0
8819,8820,1372,714,99,89,,ORD_1372,Inbound,Electronic bank transfer,50,47,4,0.0,43.0
8820,8821,1372,714,99,89,,ORD_1372,Inbound,Electronic bank transfer,46,86,12,0.0,74.0
8821,8822,1372,714,99,89,,ORD_1372,Inbound,Electronic bank transfer,89,40,15,0.0,25.0
8822,8823,1372,714,99,89,,ORD_1372,Inbound,Electronic bank transfer,73,39,29,0.0,10.0
8823,8824,1372,714,99,89,,ORD_1372,Inbound,Electronic bank transfer,1,22,27,0.0,-5.0
8824,8825,1372,714,99,89,,ORD_1372,Inbound,Electronic bank transfer,34,89,10,0.0,79.0
8825,8826,1373,581,94,91,,ORD_1373,In transit,Mobile payment,76,83,12,0.0,71.0
8826,8827,1373,581,94,91,,ORD_1373,In transit,Mobile payment,37,98,24,0.0,74.0
8827,8828,1373,581,94,91,,ORD_1373,In transit,Mobile payment,96,34,14,0.0,20.0
8828,8829,1373,581,94,91,,ORD_1373,In transit,Mobile payment,18,44,6,0.0,38.0
8829,8830,1373,581,94,91,,ORD_1373,In transit,Mobile payment,20,96,13,0.0,83.0
8830,8831,1373,581,94,91,,ORD_1373,In transit,Mobile payment,43,43,14,0.0,29.0
8831,8832,1373,581,94,91,,ORD_1373,In transit,Mobile payment,82,93,23,0.0,70.0
8832,8833,1374,21,43,44,,ORD_1374,In transit,Mobile payment,26,38,10,0.0,28.0
8833,8834,1374,21,43,44,,ORD_1374,In transit,Mobile payment,79,33,8,0.0,25.0
8834,8835,1374,21,43,44,,ORD_1374,In transit,Mobile payment,75,34,6,0.0,28.0
8835,8836,1374,21,43,44,,ORD_1374,In transit,Mobile payment,96,34,14,0.0,20.0
8836,8837,1374,21,43,44,,ORD_1374,In transit,Mobile payment,81,22,7,0.0,15.0
8837,8838,1374,21,43,44,,ORD_1374,In transit,Mobile payment,76,83,12,0.0,71.0
8838,8839,1375,662,72,64,7.0,ORD_1375,In transit,Electronic bank transfer,65,74,20,18.5,35.5
8839,8840,1375,662,72,64,7.0,ORD_1375,In transit,Electronic bank transfer,66,68,2,17.0,49.0
8840,8841,1376,664,99,79,,ORD_1376,Inbound,Electronic bank transfer,30,52,18,0.0,34.0
8841,8842,1376,664,99,79,,ORD_1376,Inbound,Electronic bank transfer,75,34,6,0.0,28.0
8842,8843,1376,664,99,79,,ORD_1376,Inbound,Electronic bank transfer,96,34,14,0.0,20.0
8843,8844,1376,664,99,79,,ORD_1376,Inbound,Electronic bank transfer,35,63,6,0.0,57.0
8844,8845,1376,664,99,79,,ORD_1376,Inbound,Electronic bank transfer,20,96,13,0.0,83.0
8845,8846,1377,259,6,44,,ORD_1377,In transit,Mobile payment,98,86,20,0.0,66.0
8846,8847,1377,259,6,44,,ORD_1377,In transit,Mobile payment,11,54,23,0.0,31.0
8847,8848,1377,259,6,44,,ORD_1377,In transit,Mobile payment,18,44,6,0.0,38.0
8848,8849,1377,259,6,44,,ORD_1377,In transit,Mobile payment,62,37,11,0.0,26.0
8849,8850,1377,259,6,44,,ORD_1377,In transit,Mobile payment,85,27,21,0.0,6.0
8850,8851,1378,203,100,20,,ORD_1378,Out for delivery,Credit card,49,38,15,0.0,23.0
8851,8852,1378,203,100,20,,ORD_1378,Out for delivery,Credit card,46,86,12,0.0,74.0
8852,8853,1378,203,100,20,,ORD_1378,Out for delivery,Credit card,60,90,29,0.0,61.0
8853,8854,1379,583,16,38,,ORD_1379,Info received,Credit card,60,90,29,0.0,61.0
8854,8855,1379,583,16,38,,ORD_1379,Info received,Credit card,44,91,27,0.0,64.0
8855,8856,1379,583,16,38,,ORD_1379,Info received,Credit card,11,54,23,0.0,31.0
8856,8857,1379,583,16,38,,ORD_1379,Info received,Credit card,49,38,15,0.0,23.0
8857,8858,1379,583,16,38,,ORD_1379,Info received,Credit card,13,33,19,0.0,14.0
8858,8859,1379,583,16,38,,ORD_1379,Info received,Credit card,28,32,28,0.0,4.0
8859,8860,1380,157,74,28,,ORD_1380,Delivered,Cash,90,73,23,0.0,50.0
8860,8861,1380,157,74,28,,ORD_1380,Delivered,Cash,42,58,29,0.0,29.0
8861,8862,1380,157,74,28,,ORD_1380,Delivered,Cash,30,52,18,0.0,34.0
8862,8863,1380,157,74,28,,ORD_1380,Delivered,Cash,14,96,4,0.0,92.0
8863,8864,1380,157,74,28,,ORD_1380,Delivered,Cash,83,73,6,0.0,67.0
8864,8865,1380,157,74,28,,ORD_1380,Delivered,Cash,39,72,15,0.0,57.0
8865,8866,1380,157,74,28,,ORD_1380,Delivered,Cash,80,24,21,0.0,3.0
8866,8867,1380,157,74,28,,ORD_1380,Delivered,Cash,61,63,4,0.0,59.0
8867,8868,1380,157,74,28,,ORD_1380,Delivered,Cash,92,30,18,0.0,12.0
8868,8869,1380,157,74,28,,ORD_1380,Delivered,Cash,36,36,13,0.0,23.0
8869,8870,1381,88,91,99,,ORD_1381,Out for delivery,Debit card,89,40,15,0.0,25.0
8870,8871,1381,88,91,99,,ORD_1381,Out for delivery,Debit card,69,21,15,0.0,6.0
8871,8872,1381,88,91,99,,ORD_1381,Out for delivery,Debit card,27,48,15,0.0,33.0
8872,8873,1381,88,91,99,,ORD_1381,Out for delivery,Debit card,42,58,29,0.0,29.0
8873,8874,1381,88,91,99,,ORD_1381,Out for delivery,Debit card,40,60,3,0.0,57.0
8874,8875,1381,88,91,99,,ORD_1381,Out for delivery,Debit card,88,87,16,0.0,71.0
8875,8876,1381,88,91,99,,ORD_1381,Out for delivery,Debit card,77,20,18,0.0,2.0
8876,8877,1382,449,19,62,,ORD_1382,Inbound,Electronic bank transfer,76,83,12,0.0,71.0
8877,8878,1382,449,19,62,,ORD_1382,Inbound,Electronic bank transfer,42,58,29,0.0,29.0
8878,8879,1382,449,19,62,,ORD_1382,Inbound,Electronic bank transfer,61,63,4,0.0,59.0
8879,8880,1382,449,19,62,,ORD_1382,Inbound,Electronic bank transfer,80,24,21,0.0,3.0
8880,8881,1383,272,90,30,,ORD_1383,Out for delivery,Electronic bank transfer,23,78,24,0.0,54.0
8881,8882,1383,272,90,30,,ORD_1383,Out for delivery,Electronic bank transfer,28,32,28,0.0,4.0
8882,8883,1383,272,90,30,,ORD_1383,Out for delivery,Electronic bank transfer,68,99,6,0.0,93.0
8883,8884,1383,272,90,30,,ORD_1383,Out for delivery,Electronic bank transfer,53,40,27,0.0,13.0
8884,8885,1383,272,90,30,,ORD_1383,Out for delivery,Electronic bank transfer,43,43,14,0.0,29.0
8885,8886,1383,272,90,30,,ORD_1383,Out for delivery,Electronic bank transfer,28,32,28,0.0,4.0
8886,8887,1384,404,61,52,,ORD_1384,Delivered,Debit card,42,58,29,0.0,29.0
8887,8888,1384,404,61,52,,ORD_1384,Delivered,Debit card,29,50,30,0.0,20.0
8888,8889,1384,404,61,52,,ORD_1384,Delivered,Debit card,10,96,23,0.0,73.0
8889,8890,1384,404,61,52,,ORD_1384,Delivered,Debit card,3,35,18,0.0,17.0
8890,8891,1385,633,98,74,10.0,ORD_1385,In transit,Electronic bank transfer,10,96,23,19.200000000000003,53.8
8891,8892,1385,633,98,74,10.0,ORD_1385,In transit,Electronic bank transfer,82,93,23,18.6,51.400000000000006
8892,8893,1385,633,98,74,10.0,ORD_1385,In transit,Electronic bank transfer,11,54,23,10.8,20.200000000000003
8893,8894,1385,633,98,74,10.0,ORD_1385,In transit,Electronic bank transfer,2,76,27,15.200000000000001,33.8
8894,8895,1385,633,98,74,10.0,ORD_1385,In transit,Electronic bank transfer,42,58,29,11.600000000000001,17.4
8895,8896,1385,633,98,74,10.0,ORD_1385,In transit,Electronic bank transfer,8,58,2,11.600000000000001,44.4
8896,8897,1385,633,98,74,10.0,ORD_1385,In transit,Electronic bank transfer,25,75,10,15.0,50.0
8897,8898,1385,633,98,74,10.0,ORD_1385,In transit,Electronic bank transfer,32,64,26,12.8,25.200000000000003
8898,8899,1386,279,19,10,,ORD_1386,Inbound,Electronic bank transfer,88,87,16,0.0,71.0
8899,8900,1386,279,19,10,,ORD_1386,Inbound,Electronic bank transfer,78,91,13,0.0,78.0
8900,8901,1386,279,19,10,,ORD_1386,Inbound,Electronic bank transfer,17,75,5,0.0,70.0
8901,8902,1386,279,19,10,,ORD_1386,Inbound,Electronic bank transfer,10,96,23,0.0,73.0
8902,8903,1386,279,19,10,,ORD_1386,Inbound,Electronic bank transfer,86,100,7,0.0,93.0
8903,8904,1386,279,19,10,,ORD_1386,Inbound,Electronic bank transfer,8,58,2,0.0,56.0
8904,8905,1386,279,19,10,,ORD_1386,Inbound,Electronic bank transfer,1,22,27,0.0,-5.0
8905,8906,1386,279,19,10,,ORD_1386,Inbound,Electronic bank transfer,55,47,15,0.0,32.0
8906,8907,1387,18,76,44,,ORD_1387,In transit,Mobile payment,37,98,24,0.0,74.0
8907,8908,1387,18,76,44,,ORD_1387,In transit,Mobile payment,96,34,14,0.0,20.0
8908,8909,1387,18,76,44,,ORD_1387,In transit,Mobile payment,63,94,20,0.0,74.0
8909,8910,1388,479,19,89,,ORD_1388,Inbound,Credit card,51,67,29,0.0,38.0
8910,8911,1388,479,19,89,,ORD_1388,Inbound,Credit card,67,58,9,0.0,49.0
8911,8912,1389,633,12,69,,ORD_1389,In transit,Debit card,51,67,29,0.0,38.0
8912,8913,1389,633,12,69,,ORD_1389,In transit,Debit card,62,37,11,0.0,26.0
8913,8914,1389,633,12,69,,ORD_1389,In transit,Debit card,43,43,14,0.0,29.0
8914,8915,1389,633,12,69,,ORD_1389,In transit,Debit card,68,99,6,0.0,93.0
8915,8916,1389,633,12,69,,ORD_1389,In transit,Debit card,74,42,5,0.0,37.0
8916,8917,1389,633,12,69,,ORD_1389,In transit,Debit card,82,93,23,0.0,70.0
8917,8918,1389,633,12,69,,ORD_1389,In transit,Debit card,30,52,18,0.0,34.0
8918,8919,1389,633,12,69,,ORD_1389,In transit,Debit card,5,93,25,0.0,68.0
8919,8920,1389,633,12,69,,ORD_1389,In transit,Debit card,70,35,3,0.0,32.0
8920,8921,1390,458,12,50,,ORD_1390,In transit,Debit card,94,48,18,0.0,30.0
8921,8922,1390,458,12,50,,ORD_1390,In transit,Debit card,89,40,15,0.0,25.0
8922,8923,1390,458,12,50,,ORD_1390,In transit,Debit card,85,27,21,0.0,6.0
8923,8924,1390,458,12,50,,ORD_1390,In transit,Debit card,95,73,1,0.0,72.0
8924,8925,1390,458,12,50,,ORD_1390,In transit,Debit card,63,94,20,0.0,74.0
8925,8926,1390,458,12,50,,ORD_1390,In transit,Debit card,77,20,18,0.0,2.0
8926,8927,1390,458,12,50,,ORD_1390,In transit,Debit card,28,32,28,0.0,4.0
8927,8928,1391,238,20,15,,ORD_1391,In transit,Cash,93,80,8,0.0,72.0
8928,8929,1391,238,20,15,,ORD_1391,In transit,Cash,27,48,15,0.0,33.0
8929,8930,1391,238,20,15,,ORD_1391,In transit,Cash,75,34,6,0.0,28.0
8930,8931,1391,238,20,15,,ORD_1391,In transit,Cash,68,99,6,0.0,93.0
8931,8932,1391,238,20,15,,ORD_1391,In transit,Cash,6,73,1,0.0,72.0
8932,8933,1391,238,20,15,,ORD_1391,In transit,Cash,70,35,3,0.0,32.0
8933,8934,1391,238,20,15,,ORD_1391,In transit,Cash,6,73,1,0.0,72.0
8934,8935,1391,238,20,15,,ORD_1391,In transit,Cash,87,79,8,0.0,71.0
8935,8936,1391,238,20,15,,ORD_1391,In transit,Cash,14,96,4,0.0,92.0
8936,8937,1391,238,20,15,,ORD_1391,In transit,Cash,31,29,8,0.0,21.0
8937,8938,1392,204,43,10,,ORD_1392,In transit,Debit card,32,64,26,0.0,38.0
8938,8939,1392,204,43,10,,ORD_1392,In transit,Debit card,44,91,27,0.0,64.0
8939,8940,1392,204,43,10,,ORD_1392,In transit,Debit card,60,90,29,0.0,61.0
8940,8941,1392,204,43,10,,ORD_1392,In transit,Debit card,28,32,28,0.0,4.0
8941,8942,1392,204,43,10,,ORD_1392,In transit,Debit card,41,68,2,0.0,66.0
8942,8943,1393,711,99,68,,ORD_1393,Inbound,Credit card,4,42,20,0.0,22.0
8943,8944,1393,711,99,68,,ORD_1393,Inbound,Credit card,57,98,19,0.0,79.0
8944,8945,1394,571,21,4,,ORD_1394,Info received,Cash,52,79,19,0.0,60.0
8945,8946,1394,571,21,4,,ORD_1394,Info received,Cash,75,34,6,0.0,28.0
8946,8947,1395,604,86,50,,ORD_1395,Inbound,Electronic bank transfer,46,86,12,0.0,74.0
8947,8948,1395,604,86,50,,ORD_1395,Inbound,Electronic bank transfer,72,46,19,0.0,27.0
8948,8949,1395,604,86,50,,ORD_1395,Inbound,Electronic bank transfer,16,93,11,0.0,82.0
8949,8950,1395,604,86,50,,ORD_1395,Inbound,Electronic bank transfer,10,96,23,0.0,73.0
8950,8951,1395,604,86,50,,ORD_1395,Inbound,Electronic bank transfer,16,93,11,0.0,82.0
8951,8952,1395,604,86,50,,ORD_1395,Inbound,Electronic bank transfer,49,38,15,0.0,23.0
8952,8953,1395,604,86,50,,ORD_1395,Inbound,Electronic bank transfer,53,40,27,0.0,13.0
8953,8954,1395,604,86,50,,ORD_1395,Inbound,Electronic bank transfer,4,42,20,0.0,22.0
8954,8955,1395,604,86,50,,ORD_1395,Inbound,Electronic bank transfer,13,33,19,0.0,14.0
8955,8956,1396,245,5,23,,ORD_1396,Info received,Cash,14,96,4,0.0,92.0
8956,8957,1396,245,5,23,,ORD_1396,Info received,Cash,93,80,8,0.0,72.0
8957,8958,1396,245,5,23,,ORD_1396,Info received,Cash,39,72,15,0.0,57.0
8958,8959,1396,245,5,23,,ORD_1396,Info received,Cash,85,27,21,0.0,6.0
8959,8960,1397,522,19,1,,ORD_1397,Inbound,Debit card,58,79,6,0.0,73.0
8960,8961,1397,522,19,1,,ORD_1397,Inbound,Debit card,49,38,15,0.0,23.0
8961,8962,1397,522,19,1,,ORD_1397,Inbound,Debit card,97,45,10,0.0,35.0
8962,8963,1398,361,42,16,,ORD_1398,Inbound,Cash,89,40,15,0.0,25.0
8963,8964,1398,361,42,16,,ORD_1398,Inbound,Cash,14,96,4,0.0,92.0
8964,8965,1399,129,7,71,,ORD_1399,Inbound,Mobile payment,30,52,18,0.0,34.0
8965,8966,1399,129,7,71,,ORD_1399,Inbound,Mobile payment,20,96,13,0.0,83.0
8966,8967,1399,129,7,71,,ORD_1399,Inbound,Mobile payment,29,50,30,0.0,20.0
8967,8968,1399,129,7,71,,ORD_1399,Inbound,Mobile payment,94,48,18,0.0,30.0
8968,8969,1399,129,7,71,,ORD_1399,Inbound,Mobile payment,19,46,27,0.0,19.0
8969,8970,1400,541,79,52,,ORD_1400,Delivered,Electronic bank transfer,11,54,23,0.0,31.0
8970,8971,1400,541,79,52,,ORD_1400,Delivered,Electronic bank transfer,41,68,2,0.0,66.0
8971,8972,1400,541,79,52,,ORD_1400,Delivered,Electronic bank transfer,47,64,19,0.0,45.0
8972,8973,1400,541,79,52,,ORD_1400,Delivered,Electronic bank transfer,94,48,18,0.0,30.0
8973,8974,1400,541,79,52,,ORD_1400,Delivered,Electronic bank transfer,44,91,27,0.0,64.0
8974,8975,1401,554,79,44,,ORD_1401,Delivered,Cash,92,30,18,0.0,12.0
8975,8976,1401,554,79,44,,ORD_1401,Delivered,Cash,57,98,19,0.0,79.0
8976,8977,1401,554,79,44,,ORD_1401,Delivered,Cash,58,79,6,0.0,73.0
8977,8978,1401,554,79,44,,ORD_1401,Delivered,Cash,8,58,2,0.0,56.0
8978,8979,1402,682,69,55,,ORD_1402,Inbound,Debit card,41,68,2,0.0,66.0
8979,8980,1402,682,69,55,,ORD_1402,Inbound,Debit card,59,21,13,0.0,8.0
8980,8981,1402,682,69,55,,ORD_1402,Inbound,Debit card,66,68,2,0.0,66.0
8981,8982,1402,682,69,55,,ORD_1402,Inbound,Debit card,49,38,15,0.0,23.0
8982,8983,1402,682,69,55,,ORD_1402,Inbound,Debit card,51,67,29,0.0,38.0
8983,8984,1402,682,69,55,,ORD_1402,Inbound,Debit card,57,98,19,0.0,79.0
8984,8985,1402,682,69,55,,ORD_1402,Inbound,Debit card,28,32,28,0.0,4.0
8985,8986,1403,208,93,10,9.0,ORD_1403,Info received,Mobile payment,69,21,15,4.2,1.8000000000000007
8986,8987,1403,208,93,10,9.0,ORD_1403,Info received,Mobile payment,53,40,27,8.0,5.0
8987,8988,1403,208,93,10,9.0,ORD_1403,Info received,Mobile payment,73,39,29,7.800000000000001,2.1999999999999993
8988,8989,1403,208,93,10,9.0,ORD_1403,Info received,Mobile payment,24,66,18,13.200000000000001,34.8
8989,8990,1403,208,93,10,9.0,ORD_1403,Info received,Mobile payment,16,93,11,18.6,63.400000000000006
8990,8991,1403,208,93,10,9.0,ORD_1403,Info received,Mobile payment,19,46,27,9.200000000000001,9.799999999999997
8991,8992,1404,495,93,21,,ORD_1404,Info received,Cash,90,73,23,0.0,50.0
8992,8993,1404,495,93,21,,ORD_1404,Info received,Cash,33,62,30,0.0,32.0
8993,8994,1404,495,93,21,,ORD_1404,Info received,Cash,86,100,7,0.0,93.0
8994,8995,1404,495,93,21,,ORD_1404,Info received,Cash,87,79,8,0.0,71.0
8995,8996,1404,495,93,21,,ORD_1404,Info received,Cash,44,91,27,0.0,64.0
8996,8997,1405,213,75,77,,ORD_1405,In transit,Debit card,55,47,15,0.0,32.0
8997,8998,1405,213,75,77,,ORD_1405,In transit,Debit card,12,45,17,0.0,28.0
8998,8999,1405,213,75,77,,ORD_1405,In transit,Debit card,95,73,1,0.0,72.0
8999,9000,1405,213,75,77,,ORD_1405,In transit,Debit card,73,39,29,0.0,10.0
9000,9001,1406,242,13,77,,ORD_1406,Out for delivery,Debit card,31,29,8,0.0,21.0
9001,9002,1406,242,13,77,,ORD_1406,Out for delivery,Debit card,36,36,13,0.0,23.0
9002,9003,1406,242,13,77,,ORD_1406,Out for delivery,Debit card,84,63,4,0.0,59.0
9003,9004,1406,242,13,77,,ORD_1406,Out for delivery,Debit card,72,46,19,0.0,27.0
9004,9005,1406,242,13,77,,ORD_1406,Out for delivery,Debit card,2,76,27,0.0,49.0
9005,9006,1407,353,57,46,,ORD_1407,In transit,Credit card,90,73,23,0.0,50.0
9006,9007,1407,353,57,46,,ORD_1407,In transit,Credit card,41,68,2,0.0,66.0
9007,9008,1407,353,57,46,,ORD_1407,In transit,Credit card,23,78,24,0.0,54.0
9008,9009,1407,353,57,46,,ORD_1407,In transit,Credit card,71,30,24,0.0,6.0
9009,9010,1407,353,57,46,,ORD_1407,In transit,Credit card,83,73,6,0.0,67.0
9010,9011,1407,353,57,46,,ORD_1407,In transit,Credit card,53,40,27,0.0,13.0
9011,9012,1407,353,57,46,,ORD_1407,In transit,Credit card,43,43,14,0.0,29.0
9012,9013,1407,353,57,46,,ORD_1407,In transit,Credit card,49,38,15,0.0,23.0
9013,9014,1408,559,46,88,10.0,ORD_1408,Info received,Mobile payment,9,95,25,19.0,51.0
9014,9015,1408,559,46,88,10.0,ORD_1408,Info received,Mobile payment,2,76,27,15.200000000000001,33.8
9015,9016,1408,559,46,88,10.0,ORD_1408,Info received,Mobile payment,69,21,15,4.2,1.8000000000000007
9016,9017,1408,559,46,88,10.0,ORD_1408,Info received,Mobile payment,46,86,12,17.2,56.8
9017,9018,1408,559,46,88,10.0,ORD_1408,Info received,Mobile payment,45,32,18,6.4,7.600000000000001
9018,9019,1408,559,46,88,10.0,ORD_1408,Info received,Mobile payment,83,73,6,14.600000000000001,52.4
9019,9020,1408,559,46,88,10.0,ORD_1408,Info received,Mobile payment,51,67,29,13.4,24.6
9020,9021,1408,559,46,88,10.0,ORD_1408,Info received,Mobile payment,37,98,24,19.6,54.400000000000006
9021,9022,1408,559,46,88,10.0,ORD_1408,Info received,Mobile payment,75,34,6,6.800000000000001,21.2
9022,9023,1408,559,46,88,10.0,ORD_1408,Info received,Mobile payment,13,33,19,6.6000000000000005,7.399999999999999
9023,9024,1409,625,69,67,,ORD_1409,Inbound,Electronic bank transfer,81,22,7,0.0,15.0
9024,9025,1409,625,69,67,,ORD_1409,Inbound,Electronic bank transfer,9,95,25,0.0,70.0
9025,9026,1409,625,69,67,,ORD_1409,Inbound,Electronic bank transfer,74,42,5,0.0,37.0
9026,9027,1409,625,69,67,,ORD_1409,Inbound,Electronic bank transfer,42,58,29,0.0,29.0
9027,9028,1409,625,69,67,,ORD_1409,Inbound,Electronic bank transfer,32,64,26,0.0,38.0
9028,9029,1409,625,69,67,,ORD_1409,Inbound,Electronic bank transfer,87,79,8,0.0,71.0
9029,9030,1409,625,69,67,,ORD_1409,Inbound,Electronic bank transfer,52,79,19,0.0,60.0
9030,9031,1409,625,69,67,,ORD_1409,Inbound,Electronic bank transfer,56,33,16,0.0,17.0
9031,9032,1409,625,69,67,,ORD_1409,Inbound,Electronic bank transfer,82,93,23,0.0,70.0
9032,9033,1410,274,87,10,,ORD_1410,Inbound,Cash,38,92,11,0.0,81.0
9033,9034,1410,274,87,10,,ORD_1410,Inbound,Cash,11,54,23,0.0,31.0
9034,9035,1410,274,87,10,,ORD_1410,Inbound,Cash,50,47,4,0.0,43.0
9035,9036,1410,274,87,10,,ORD_1410,Inbound,Cash,8,58,2,0.0,56.0
9036,9037,1410,274,87,10,,ORD_1410,Inbound,Cash,81,22,7,0.0,15.0
9037,9038,1410,274,87,10,,ORD_1410,Inbound,Cash,90,73,23,0.0,50.0
9038,9039,1410,274,87,10,,ORD_1410,Inbound,Cash,95,73,1,0.0,72.0
9039,9040,1411,324,6,33,,ORD_1411,In transit,Cash,17,75,5,0.0,70.0
9040,9041,1411,324,6,33,,ORD_1411,In transit,Cash,34,89,10,0.0,79.0
9041,9042,1411,324,6,33,,ORD_1411,In transit,Cash,85,27,21,0.0,6.0
9042,9043,1411,324,6,33,,ORD_1411,In transit,Cash,96,34,14,0.0,20.0
9043,9044,1411,324,6,33,,ORD_1411,In transit,Cash,83,73,6,0.0,67.0
9044,9045,1411,324,6,33,,ORD_1411,In transit,Cash,4,42,20,0.0,22.0
9045,9046,1411,324,6,33,,ORD_1411,In transit,Cash,91,87,14,0.0,73.0
9046,9047,1411,324,6,33,,ORD_1411,In transit,Cash,85,27,21,0.0,6.0
9047,9048,1411,324,6,33,,ORD_1411,In transit,Cash,58,79,6,0.0,73.0
9048,9049,1412,269,99,58,,ORD_1412,Inbound,Electronic bank transfer,28,32,28,0.0,4.0
9049,9050,1412,269,99,58,,ORD_1412,Inbound,Electronic bank transfer,70,35,3,0.0,32.0
9050,9051,1412,269,99,58,,ORD_1412,Inbound,Electronic bank transfer,77,20,18,0.0,2.0
9051,9052,1412,269,99,58,,ORD_1412,Inbound,Electronic bank transfer,35,63,6,0.0,57.0
9052,9053,1412,269,99,58,,ORD_1412,Inbound,Electronic bank transfer,5,93,25,0.0,68.0
9053,9054,1412,269,99,58,,ORD_1412,Inbound,Electronic bank transfer,43,43,14,0.0,29.0
9054,9055,1412,269,99,58,,ORD_1412,Inbound,Electronic bank transfer,65,74,20,0.0,54.0
9055,9056,1412,269,99,58,,ORD_1412,Inbound,Electronic bank transfer,76,83,12,0.0,71.0
9056,9057,1413,700,93,61,,ORD_1413,Info received,Electronic bank transfer,49,38,15,0.0,23.0
9057,9058,1413,700,93,61,,ORD_1413,Info received,Electronic bank transfer,79,33,8,0.0,25.0
9058,9059,1413,700,93,61,,ORD_1413,Info received,Electronic bank transfer,100,39,14,0.0,25.0
9059,9060,1413,700,93,61,,ORD_1413,Info received,Electronic bank transfer,12,45,17,0.0,28.0
9060,9061,1413,700,93,61,,ORD_1413,Info received,Electronic bank transfer,2,76,27,0.0,49.0
9061,9062,1414,609,19,7,10.0,ORD_1414,Inbound,Debit card,52,79,19,15.8,44.2
